PARTICIPANTIDENTIFIER,time,action,p_send
MDH-2453-5358,2024-07-01 19:00:00+00:00,0,0.34430919645879743
MDH-2454-9629,2024-07-01 22:00:00+00:00,0,0.03762145949082444
MDH-2478-6299,2024-07-01 20:00:00+00:00,1,0.19594687403101174
MDH-2479-7388,2024-07-01 20:00:00+00:00,0,0.03739644038963888
MDH-2486-7517,2024-07-01 19:00:00+00:00,0,0.20974030797708765
MDH-2493-0062,2024-07-01 19:00:00+00:00,0,0.1549498605792397
MDH-2501-0855,2024-07-01 22:00:00+00:00,0,0.3121926087664687
MDH-2507-1577,2024-07-01 19:00:00+00:00,0,0.042472543716672105
MDH-2522-0261,2024-07-01 20:00:00+00:00,0,0.15157243856623653
MDH-2526-2870,2024-07-01 20:00:00+00:00,0,0.044116161791345976
MDH-2534-6423,2024-07-01 19:00:00+00:00,1,0.29829979849011834
MDH-2538-0348,2024-07-01 20:00:00+00:00,0,0.15435598128468275
MDH-2539-3631,2024-07-01 20:00:00+00:00,1,0.8717504679932639
MDH-2556-0716,2024-07-01 20:00:00+00:00,0,0.13111365887812976
MDH-2607-7244,2024-07-01 20:00:00+00:00,1,0.8688161299303299
MDH-2609-9894,2024-07-01 19:00:00+00:00,0,0.042407966026540615
MDH-2630-3392,2024-07-01 20:00:00+00:00,1,0.8750876565285587
MDH-2638-0309,2024-07-01 20:00:00+00:00,0,0.3089603694464451
MDH-2638-4207,2024-07-01 20:00:00+00:00,0,0.04458292702579698
MDH-2639-3797,2024-07-01 20:00:00+00:00,0,0.18845711085865385
MDH-2645-2783,2024-07-01 21:00:00+00:00,0,0.04495010502975479
MDH-2654-8402,2024-07-01 19:00:00+00:00,0,0.29849317782068185
MDH-2661-4003,2024-07-01 23:00:00+00:00,0,0.07505999809925941
MDH-2663-0102,2024-07-01 19:00:00+00:00,0,0.0374026269150997
MDH-2663-3312,2024-07-01 19:00:00+00:00,0,0.24550219762156134
MDH-2668-2439,2024-07-01 21:00:00+00:00,0,0.0441702856803994
MDH-2675-4695,2024-07-01 19:00:00+00:00,0,0.2570389376054455
MDH-2686-6066,2024-07-01 23:00:00+00:00,0,0.27477046840910285
MDH-2691-4654,2024-07-01 20:00:00+00:00,0,0.058332409052236425
MDH-2698-8073,2024-07-01 19:00:00+00:00,0,0.26367288540352335
MDH-2704-9007,2024-07-01 19:00:00+00:00,1,0.8779676282892854
MDH-2704-9429,2024-07-01 23:00:00+00:00,0,0.04353474359578125
MDH-2716-8964,2024-07-01 21:00:00+00:00,0,0.037895744783884695
MDH-2719-3040,2024-07-01 20:00:00+00:00,0,0.24858131679364714
MDH-2765-6937,2024-07-01 19:00:00+00:00,0,0.7780404736009008
MDH-2771-8629,2024-07-01 19:00:00+00:00,1,0.8735028241002094
MDH-2777-1559,2024-07-01 21:00:00+00:00,0,0.2469416908644071
MDH-2779-2579,2024-07-01 20:00:00+00:00,0,0.04495010502975479
MDH-2801-5040,2024-07-01 22:00:00+00:00,0,0.04495010502975479
MDH-2813-9696,2024-07-01 20:00:00+00:00,0,0.0808961880673632
MDH-2820-6590,2024-07-01 20:00:00+00:00,0,0.15667195946489937
MDH-2856-8783,2024-07-01 20:00:00+00:00,1,0.8808479127033693
MDH-2883-9326,2024-07-01 21:00:00+00:00,0,0.15749484541709707
MDH-2896-4884,2024-07-01 20:00:00+00:00,0,0.1567205783991626
MDH-2928-7539,2024-07-01 20:00:00+00:00,0,0.03742122517929961
MDH-2932-3978,2024-07-01 19:00:00+00:00,0,0.2978605687105085
MDH-2940-4522,2024-07-01 20:00:00+00:00,1,0.8624881033621049
MDH-2943-5205,2024-07-01 22:00:00+00:00,0,0.03776626469964223
MDH-2965-0308,2024-07-01 22:00:00+00:00,0,0.146493359801113
MDH-2980-6456,2024-07-01 19:00:00+00:00,0,0.14844524045184038
MDH-2980-6915,2024-07-01 21:00:00+00:00,0,0.2993168966621708
MDH-2983-0349,2024-07-01 23:00:00+00:00,1,0.787273941736262
MDH-2993-3254,2024-07-01 20:00:00+00:00,1,0.8734835819386547
MDH-3000-2152,2024-07-01 19:00:00+00:00,0,0.03788089440921665
MDH-3012-9700,2024-07-01 20:00:00+00:00,0,0.05239450233056467
MDH-3018-3901,2024-07-01 22:00:00+00:00,0,0.2680262127797486
MDH-3032-3269,2024-07-01 19:00:00+00:00,0,0.7878196043198198
MDH-3060-1880,2024-07-01 20:00:00+00:00,0,0.03777010308501279
MDH-3138-8480,2024-07-01 22:00:00+00:00,0,0.19779274479144854
MDH-3144-5801,2024-07-01 20:00:00+00:00,1,0.41835954671561404
MDH-3152-3946,2024-07-01 19:00:00+00:00,0,0.05140285021679812
MDH-3161-5136,2024-07-01 20:00:00+00:00,0,0.04469496146973318
MDH-3165-3529,2024-07-01 22:00:00+00:00,0,0.04427916580325469
MDH-3190-1127,2024-07-01 21:00:00+00:00,0,0.15119536155204666
MDH-3197-1484,2024-07-01 22:00:00+00:00,0,0.22335964789290752
MDH-3203-6573,2024-07-01 23:00:00+00:00,0,0.38458499925833206
MDH-3204-1664,2024-07-01 19:00:00+00:00,0,0.05083975377507752
MDH-3228-9106,2024-07-01 20:00:00+00:00,0,0.04228748794077592
MDH-3242-3291,2024-07-01 21:00:00+00:00,0,0.19779274479144854
MDH-3247-0483,2024-07-01 20:00:00+00:00,0,0.43272061196988376
MDH-3266-0803,2024-07-01 23:00:00+00:00,0,0.38612951868371737
MDH-3268-1477,2024-07-01 23:00:00+00:00,0,0.19251369861812262
MDH-3269-7166,2024-07-01 19:00:00+00:00,0,0.2453740166323653
MDH-3286-2698,2024-07-01 21:00:00+00:00,0,0.03739521427408309
MDH-3289-4827,2024-07-01 20:00:00+00:00,0,0.04358654146926974
MDH-3300-3659,2024-07-01 19:00:00+00:00,1,0.15502860558058307
MDH-3321-6335,2024-07-01 21:00:00+00:00,0,0.2993168966621708
MDH-3375-2507,2024-07-01 20:00:00+00:00,0,0.3056941596716285
MDH-3378-3163,2024-07-01 20:00:00+00:00,0,0.2993168966621708
MDH-3433-6338,2024-07-01 20:00:00+00:00,0,0.0383107681130563
MDH-3436-1451,2024-07-01 19:00:00+00:00,1,0.24948718308740697
MDH-3440-5565,2024-07-01 19:00:00+00:00,0,0.30703604917972105
MDH-3459-9362,2024-07-01 19:00:00+00:00,0,0.03745323812394557
MDH-3461-9284,2024-07-01 19:00:00+00:00,1,0.8800278226077455
MDH-3463-9558,2024-07-01 19:00:00+00:00,0,0.248310552206572
MDH-3463-9946,2024-07-01 21:00:00+00:00,1,0.8761094735204277
MDH-3479-5143,2024-07-01 20:00:00+00:00,0,0.04194495110276773
MDH-3484-4233,2024-07-01 20:00:00+00:00,0,0.3687261204165986
MDH-3488-8444,2024-07-01 19:00:00+00:00,0,0.040496144553039785
MDH-3491-0267,2024-07-01 20:00:00+00:00,0,0.24896759283110964
MDH-3491-1168,2024-07-01 20:00:00+00:00,1,0.78699104606643
MDH-3521-4535,2024-07-01 21:00:00+00:00,0,0.3106433757158079
MDH-3527-9587,2024-07-01 19:00:00+00:00,0,0.33134016037574804
MDH-3531-4796,2024-07-01 19:00:00+00:00,0,0.14363741543524816
MDH-3534-8156,2024-07-01 21:00:00+00:00,0,0.3269277008969126
MDH-3559-4276,2024-07-01 20:00:00+00:00,0,0.03885648906631965
MDH-3566-2483,2024-07-01 19:00:00+00:00,1,0.1920403651580977
MDH-3580-3134,2024-07-01 20:00:00+00:00,0,0.40647455897983686
MDH-3586-6991,2024-07-01 20:00:00+00:00,1,0.15674885780871173
MDH-3593-7195,2024-07-01 20:00:00+00:00,0,0.04495010502975479
MDH-3601-7021,2024-07-01 21:00:00+00:00,0,0.7824020578853601
